8159,锉石,长夜漫漫无心睡眠，为你的室友磨指甲的理想选择。
8160,毛绒诱饵,用这个饵来钓毛鳐。
8161,带电诱饵,用来捕捉鳗鱼和龙鲤。
8162,泥泞靴,因为埋在海底的时间太长，始终散发着海洋的气味。知足吧，起码没有靴子前主人的脚臭味...
8163,旧短裤,世界上首款采用全方位通风系统的短裤，让你享受风吹过的感觉。
8168,滋滋精华,有经验的牧民不辞辛劳地将这种粘稠的物质收集到小瓶子里。只要几滴就能起作用。
8169,呱呱种子,有经验的牧民不辞辛劳地将这种粘稠的物质收集到小瓶子里，只要几滴就能起作用。
8170,Larva Seed,An experienced trapper toiled tirelessly to collect the sticky substance contained in this flask! A few drops should suffice.
8171,柳树枝,即便在你把它栽下去的时候，依然在哭泣。
8172,柳木,现在，有个可以哭泣的理由了！
8173,绵球诱饵,德福·安度姆花了很长时间才明白这只诱饵不是用来捕捉绵球的...
8174,炽热诱饵,实用的诱饵，你的鱼散发着一股焦香味。
8176,蚊子血,一点带有唾液以及滋滋胃酸的血液...呃，真是可口！
8177,蟾涎,传说如果年轻的未婚植物术士把蟾涎抹在脸上，她们就会变成公主。快来试试！
8178,蚊子翅膀,滋滋没翅膀走不了多远，拍死它易如反掌。
8179,蛙舌,舔邮票很管用，还可以用来获得年轻姑娘们的芳心。
8180,滋滋触角,大误！这玩意看起来像治愈者的手杖，喷血喷得到处都是，熊孩子特喜欢。
8181,树呱毛,看上去粗糙弯曲，只是一根毛。
8182,呆呱腿,无论油炸或清蒸，都难以去除怪味。
8184,Lesther's Key 01,
8185,Lesther's Key 02,
8186,Lesther's Key 03,
8187,龟鱼,到底有什么用途？
8188,简易诱饵,
8189,彬彬有礼,简单来说，如何打招呼。
8190,坐下,在桌子旁边坐直你就可以得到两份甜点，帮助恢复你的生命值。
8191,为笨蛋鼓掌,或者，想想怎样才能带头鼓掌并且看起来不像个蠢货。
8192,睡不醒,教你像明星一样打哈欠！
8193,学会探索,你也许找不到宝藏，但是你肯定能了解宝藏猎人勇敢的心。
8194,愤怒,教会你迅速变得怒不可遏，其实仅仅是因为喘不过气来。
8195,恐惧,你在表演课上没学过『害怕』这个表情吗？
8196,翻翻书,不能教会你如何阅读，但是能让你看起来像学者。
8197,学着说不,萨迪达姑娘们必读。
8199,泪水,流泪很简单，特别是当你浑身长毛的时候。只要拔根毛就行了！
8200,错误的礼仪,虽然不太礼貌，但是对于骑士来说，有时候指指点点地嘲笑才是最好的回答。
8201,笑,面对不善于讲笑话的宝藏猎人的高效武器。
8202,石块,根据蜜雪儿的研究，这种石头其实可以食用。虽然难以消化，但是能让你练成不动如山的绝技。
8204,滚圆面包,有一种失传的古老传统，要使用这种又软又圆的面包互相战斗。这是自从切片面包之后最好的东西了！
8205,黄金圆面包,还记得新鲜出炉的面包发出的香喷喷的气味吗...
8206,菊芋面包,菊芋面包的配方十分稀有，有人甚至把它当做收藏品。
8207,蝴蝶饼袋,一次露营中，我差点被一个蝴蝶饼噎死！ - 杰克·鲁博
8208,素陷薄饼,由金黄面粉制成，香气四溢。
8209,农家面包,与你的期待相反，这种面包并不是枪手做的。
8210,姜饼人,别在意名字，这种小吃在学校里很流行的！
8211,全麦面包,很多女生希望变得和萨迪达少女一样苗条，她们需要的是全麦面包。
8212,砖块面包,不太容易消化的面包。很强大的武器。
8213,舒克面包,舒克舒克舒克，开飞机的舒克...
8214,恭敬派,派克汉姆曾经对他妻子说：亲爱的，你做的恭敬派真是临门的一脚好球。他并不知道这种甜点其实是象征了妻子无法容忍丈夫的不忠。
8215,魔族奶油,它的存在证明了一件事！这是与流行的看法截然相反的，魔族们可以把它做的如此甜。
8216,幸会,这么跟人打招呼能让你显得很厉害。
8217,生态系统,记载着管理十二世界生态系统的基本法则。
8219,羽绒,闭上眼睛，然后捡起羽毛，然后睁开眼睛，羽毛凭空消失了。
8220,Test Stack Sword,
8221,乳羊腿,可怜的小绵球，没出生多久就已经上了餐桌。
8222,Slobbery Half-key,
8223,糊嗞钥匙,没有人想要这把钥匙。你拿起来放在口袋里就知道为什么了。
8224,腿骨,挑剔的骸骨军，行军时总会弄丢一堆腿骨。
8225,泥巴,想远离粉刺烦恼？试试艾娃·朗格尔的疗法吧。只要在一大缸热乎乎的烂泥中泡个澡就行了。
8226,泥手,上面并没有很多烂泥，但是看起来还是很恶心。
8228,水煮鲟鱼,嗯嗯...老实说，煮熟之后，我还真说不准它是不是鲟鱼...
8229,啾啾馅饼,鸡肉味，嘎嘣脆！
8230,海鲜塔塔,好鼻子接近禁止！这种寿司的确很棒...就是真难闻！
8231,草药炖鳐,虽然气味难闻，但是久经烹煮，肉质鲜嫩多汁。你敢吃吗？
8232,炸虾尾,如果不想留下满嘴鱼腥味，吃完后就嚼一块达意口香糖。
8233,三文鱼炖肉,灭菌兽人乳酪的加入后产生的味道让人欲罢不能，萨隆。
8234,Breaded Bontarian Eel,The most important thing to remember when you're making this dish, is that it's an ordinary eel you're cooking, not an electric one. 
8242,Effects test,Configurable object for testing new effects 
8243,克罗拖鞋,即便是最凶猛的冒险者也会踩到香蕉皮！
8244,胖次,哟吼吼，草莓味的。常年不洗，绅士最爱！
8245,怪鸭,它能浮在水上，用力挤压还会发出叫声...最奇怪的是你居然有点希望它自带震动效果！
8247,黑鸦骑士靴,质量无懈可击。怪不得某骑士可以自由翱翔！
8248,黑鸦嘴环,追踪飞鸟的最好办法是给它套个环！
8249,黑鸦骑士披风,一根针，几根线以及从一只腐烂的乌鸦身上获得的羽毛若干...现在你拥有了十二世界中最时髦的披风！
8257,乌鸦靴,每走一步都伴着一声乌鸦惨叫。光靠声音就可以把敌人吓走了，不战而屈人之兵。
8258,乌鸦胸甲,一件可以拿来在地下酒馆里炫耀的胸甲。
8259,乌鸦腰带,有效防止腰痛。也许还有别的效果？穿上之后才知道。
8260,Instruction Manual,Once you're sitting comfortably in your chair, press the button under the arm-rest.\nKeep out of reach of Iops and children.
8261,Snoofle Horn,You can also use this Snoofle Horn to cheer on your favorite Gobbowl team.
8263,黄金小麦种子,亮晶晶的种子。
8264,木质鱼竿,木头的鱼竿比竹子鱼竿更好用，可以甩得更远...你可以钓更多的鱼！
8265,库南短刀,基于野蛮人库南曾经用过的一把刀制作而成。
8266,布鲁斯镰刀,我爱镰刀，镰刀爱我。这把镰刀能让你收获跟多的谷物。
8267,伐木斧,上一把还没砍几下就崩了，这一把至少能砍几下再崩...
8268,矿工锄,挖，拼命挖。体力劳动的汗水是最甘甜的。
8269,阴暗钩刀,据说盖特菲克用这把钩刀来收割他的鼻毛，但是没人知道更他是如何做到的...
8270,The ZeroZero,Have you always wondered where the center of the world is?
8272,云朵钥匙,来体验下一生难得的高海拔冒险吧。如果你能在地图上找到航天基地，你也可以坐飞船上去，不出意外的话。
8273,铲子,
8288,豆子,当心，别虐待这些豆子。否则它们会把你卷上天。
8359,哈维的面包,饱含着爱心烘焙而成，吃下后心情愉悦。
8370,西塔琴,现在你可以弹弹约翰·列蒙的歌了。注意不要把他从坟墓里气活过来...
8371,卡玛,告诉世界老子有的是钱，一块钱也是钱。
8372,竖琴,挠痒不求人！
8373,噗,好新鲜的空气！
8374,倒霉白喵喵,可以作为你的庇护袋的门毯。
8375,哞哞乳腺,从现在开始，你多了个漂亮的背包。随便你往里面塞什么。
8376,哞哞种子,有经验的牧民不辞辛劳地将这种粘稠的物质收集到小瓶子里，只要几滴就能起作用。
8377,喵喵雕像,至少在你尝试使用你的新技能的时候它不会进行反击，更重要的是，它不需要食物而且也不需要更换底座。
8379,巨魔腰带,巨魔杀手们视巨魔腰带为荣耀。
8380,巨魔克星,让巨魔颤抖的武器。
8381,巨魔头盔,戴着这件头盔，你会拥有很多乐趣！比如勾引一个女巨魔...
8382,狂欢节之靴,但愿这双靴子和闻起来一样让人无法接近...
8383,奴隶绳索,谁能缝一件漂亮的奴隶制服出来？谁能？
8384,奴隶布匹,这种布匹是由奴...呃，不愿做奴隶的人们缝制的，使用了惰性材料，专为那些敏感肌肤的人士制造。
8385,狼胸甲,自从这件胸甲上市之后，人们发现了一种崭新的战斗方式...长毛攻击。
8396,苹朵汁,一天一个苹朵，医生不来找我！
8397,牛奶,富含钙质和脂肪，牛奶是增强骨骼、促进胸部发育的理想饮品。
8398,狼背包,一旦在市场里被发现，会引起疯抢，所以抓紧点...或者也可以时不时看看背包还在不在自己手上。
8399,远古神木,其实只是一块木头。
8400,丑女披风,讨厌漂亮，只爱丑女？这件丑上加丑的披风就是你进入丑女广场的贵宾卡！
8401,丑陋假发,想变丑？这顶假发能让你进入丑女广场的VIP通道！
8402,丑女胸甲,讨厌漂亮，只爱丑女？这件丑上加丑的披风就是你进入丑女广场的贵宾卡！
8403,云朵羊毛,丝滑柔顺，让你仿佛置身云层中！
8404,喧嚣布匹,不是说这种布匹会出声，没那么高级，只是说它这种俗气的色彩名声很响亮。
8405,大帽子,中号的帽子，带有疯克与迪斯科的风格。也能当作摔跤比赛的头盔使用。
8406,土匪的头皮,在这件衣服之下，你将会看到一张鲜血淋淋的头皮，它是属于一个人的，毋庸置疑！
8407,土匪精华,几乎...是万恶之源。
8408,土匪箭头,并不是一支箭矢。
8409,土匪旗帜,很漂亮的缠腰布。也许短了一点，但是真的很漂亮。
8410,土匪小棍,不是弹弓，真可惜。起码可以用来做弹弓。
8411,土匪金牙,让你开口大笑！
8412,海星眼睛,这就是通常说的眼冒金星！
8413,爱鱿种子,有经验的牧民不辞辛劳地将这种粘稠的物质收集到小瓶子里，只要几滴就能起作用。
8414,火药,倒数三秒。三，二，一，走你！
8418,滴答指针,不停地挠主人的手心，让无聊的冒险者在战斗中享受额外乐趣。
8419,滴答指针,不停地挠主人的手心，让无聊的冒险者在战斗中享受额外乐趣。
8420,滴答指针,不停地挠主人的手心，让无聊的冒险者在战斗中享受额外乐趣。
8436,穿孔针,看起来这根针会给让敌人丧失记忆。有一件事是肯定的，至少不会给敌人带来美好的回忆...
8437,穿孔针,看起来这根针会给让敌人丧失记忆。有一件事是肯定的，至少不会给敌人带来美好的回忆...
8438,穿孔针,看起来这根针会给让敌人丧失记忆。有一件事是肯定的，至少不会给敌人带来美好的回忆...
8439,穿孔针,看起来这根针会给让敌人丧失记忆。有一件事是肯定的，至少不会给敌人带来美好的回忆...
8440,穿孔针,看起来这根针会给让敌人丧失记忆。有一件事是肯定的，至少不会给敌人带来美好的回忆...
8441,穿孔针,看起来这根针会给让敌人丧失记忆。有一件事是肯定的，至少不会给敌人带来美好的回忆...
8442,穿孔针,看起来这根针会给让敌人丧失记忆。有一件事是肯定的，至少不会给敌人带来美好的回忆...
8443,穿孔针,看起来这根针会给让敌人丧失记忆。有一件事是肯定的，至少不会给敌人带来美好的回忆...
8444,穿孔针,看起来这根针会给让敌人丧失记忆。有一件事是肯定的，至少不会给敌人带来美好的回忆...
8466,藏哀弓,制造这把弓的匠人，马弓·藏哀，也不知道如何使用它。他打败敌人的同时，也弄伤自己。
8467,藏哀弓,制造这把弓的匠人，马弓·藏哀，也不知道如何使用它。他打败敌人的同时，也弄伤自己。
8468,藏哀弓,制造这把弓的匠人，马弓·藏哀，也不知道如何使用它。他打败敌人的同时，也弄伤自己。
8469,精灵轻弓,弓就是你的生命。敌人会无情地执行命令...现在轮到你了...
8470,精灵轻弓,弓就是你的生命。敌人会无情地执行命令...现在轮到你了...
8471,精灵轻弓,弓就是你的生命。敌人会无情地执行命令...现在轮到你了...
8523,波林斯国王的强弓,这把古怪的弓是为一个小村庄里固步自封的国王专门打造的。他十分喜欢同时发出两只箭矢来炫耀威力。
8524,波林斯国王的强弓,这把古怪的弓是为一个小村庄里固步自封的国王专门打造的。他十分喜欢同时发出两只箭矢来炫耀威力。
8525,波林斯国王的强弓,这把古怪的弓是为一个小村庄里固步自封的国王专门打造的。他十分喜欢同时发出两只箭矢来炫耀威力。
8526,波林斯国王的强弓,这把古怪的弓是为一个小村庄里固步自封的国王专门打造的。他十分喜欢同时发出两只箭矢来炫耀威力。
8568,炸药法杖,用力摇动这把法杖，会冒出点点火星，最终猛烈爆炸。倒霉的锐村·东东曾经把它别在腰间...
8569,炸药法杖,用力摇动这把法杖，会冒出点点火星，最终猛烈爆炸。倒霉的锐村·东东曾经把它别在腰间...
8570,炸药法杖,用力摇动这把法杖，会冒出点点火星，最终猛烈爆炸。倒霉的锐村·东东曾经把它别在腰间...
8571,牧羊杖,镶铁的手杖，雕刻着绵球图案。用来击打别人的时候，你会听到一声响亮的『哎呦』！
8572,牧羊杖,镶铁的手杖，雕刻着绵球图案。用来击打别人的时候，你会听到一声响亮的『哎呦』！
8573,牧羊杖,镶铁的手杖，雕刻着绵球图案。用来击打别人的时候，你会听到一声响亮的『哎呦』！
8598,碎指杖,让淘气的冒险者们学乖的理想武器。我们已经提前告诉他们了。
8599,碎指杖,让淘气的冒险者们学乖的理想武器。我们已经提前告诉他们了。
8600,碎指杖,让淘气的冒险者们学乖的理想武器。我们已经提前告诉他们了。
8601,糖果奶奶的小棍,棍头锋利，通体光亮。用途广泛，能塞进任何小洞里。
8602,糖果奶奶的小棍,棍头锋利，通体光亮。用途广泛，能塞进任何小洞里。
8603,糖果奶奶的小棍,棍头锋利，通体光亮。用途广泛，能塞进任何小洞里。
8604,糖果奶奶的小棍,棍头锋利，通体光亮。用途广泛，能塞进任何小洞里。
8605,糖果奶奶的小棍,棍头锋利，通体光亮。用途广泛，能塞进任何小洞里。
8606,糖果奶奶的小棍,棍头锋利，通体光亮。用途广泛，能塞进任何小洞里。
8607,糖果奶奶的小棍,棍头锋利，通体光亮。用途广泛，能塞进任何小洞里。
8608,糖果奶奶的小棍,棍头锋利，通体光亮。用途广泛，能塞进任何小洞里。
8609,糖果奶奶的小棍,棍头锋利，通体光亮。用途广泛，能塞进任何小洞里。
8622,粉碎法杖,毫无疑问，这柄法杖能毁坏一切！无论是骷髅、软骨，还是其他任何东西都不堪一击！聆听敌人骨头粉碎的美妙音乐吧...
8623,粉碎法杖,毫无疑问，这柄法杖能毁坏一切！无论是骷髅、软骨，还是其他任何东西都不堪一击！聆听敌人骨头粉碎的美妙音乐吧...
8624,粉碎法杖,毫无疑问，这柄法杖能毁坏一切！无论是骷髅、软骨，还是其他任何东西都不堪一击！聆听敌人骨头粉碎的美妙音乐吧...
8625,粉碎法杖,毫无疑问，这柄法杖能毁坏一切！无论是骷髅、软骨，还是其他任何东西都不堪一击！聆听敌人骨头粉碎的美妙音乐吧...
8649,旋风法杖,摧毁任何阻挡在前进道路上的东西！并不仅仅是一阵旋风。
8650,旋风法杖,摧毁任何阻挡在前进道路上的东西！并不仅仅是一阵旋风。
8651,旋风法杖,摧毁任何阻挡在前进道路上的东西！并不仅仅是一阵旋风。
8680,夺命匕首,这个匕首对于止疼有着惊人的效果，非常适合那些不想听到他们对手哭泣的人佩戴，那些觉得它很有趣的家伙们实在太坏了。
8681,夺命匕首,这个匕首对于止疼有着惊人的效果，非常适合那些不想听到他们对手哭泣的人佩戴，那些觉得它很有趣的家伙们实在太坏了。
8715,绿叶剑,可以欣赏植物的地方有很多：田野中、罐子里、手帕里...或者是强有力的锋利宝剑。骑士制造。
8716,绿叶剑,可以欣赏植物的地方有很多：田野中、罐子里、手帕里...或者是强有力的锋利宝剑。骑士制造。
8717,绿叶剑,可以欣赏植物的地方有很多：田野中、罐子里、手帕里...或者是强有力的锋利宝剑。骑士制造。
8718,九尾剑,传说艾卡菲利在成神前使用的武器。它由艾卡菲利的九条尾巴中的一条制成。
8719,九尾剑,传说艾卡菲利在成神前使用的武器。它由艾卡菲利的九条尾巴中的一条制成。
8720,九尾剑,传说艾卡菲利在成神前使用的武器。它由艾卡菲利的九条尾巴中的一条制成。
8721,九尾剑,传说艾卡菲利在成神前使用的武器。它由艾卡菲利的九条尾巴中的一条制成。
8722,九尾剑,传说艾卡菲利在成神前使用的武器。它由艾卡菲利的九条尾巴中的一条制成。
8723,九尾剑,传说艾卡菲利在成神前使用的武器。它由艾卡菲利的九条尾巴中的一条制成。
8724,九尾剑,传说艾卡菲利在成神前使用的武器。它由艾卡菲利的九条尾巴中的一条制成。
8725,九尾剑,传说艾卡菲利在成神前使用的武器。它由艾卡菲利的九条尾巴中的一条制成。
8726,九尾剑,传说艾卡菲利在成神前使用的武器。它由艾卡菲利的九条尾巴中的一条制成。
8727,地穴兽之刃,像头地穴兽一样在战场里横冲直撞，然后用这柄骨剑给与敌人致命一击。
8728,地穴兽之刃,像头地穴兽一样在战场里横冲直撞，然后用这柄骨剑给与敌人致命一击。
8729,地穴兽之刃,像头地穴兽一样在战场里横冲直撞，然后用这柄骨剑给与敌人致命一击。
8730,地穴兽之刃,像头地穴兽一样在战场里横冲直撞，然后用这柄骨剑给与敌人致命一击。
8731,地穴兽之刃,像头地穴兽一样在战场里横冲直撞，然后用这柄骨剑给与敌人致命一击。
8732,地穴兽之刃,像头地穴兽一样在战场里横冲直撞，然后用这柄骨剑给与敌人致命一击。
8733,地穴兽之刃,像头地穴兽一样在战场里横冲直撞，然后用这柄骨剑给与敌人致命一击。
8734,地穴兽之刃,像头地穴兽一样在战场里横冲直撞，然后用这柄骨剑给与敌人致命一击。
8735,地穴兽之刃,像头地穴兽一样在战场里横冲直撞，然后用这柄骨剑给与敌人致命一击。
8736,堕落的雷切尔剑,洪水激发了这柄剑的潜能。它从水中吸取了新的复仇力量。
8737,堕落的雷切尔剑,洪水激发了这柄剑的潜能。它从水中吸取了新的复仇力量。
8738,堕落的雷切尔剑,洪水激发了这柄剑的潜能。它从水中吸取了新的复仇力量。
8739,堕落的雷切尔剑,洪水激发了这柄剑的潜能。它从水中吸取了新的复仇力量。
8872,迪卡龙之剑,它不能让你成神，也不能窃取敌人的力量。它只能砍下敌人的头。好吧，这并不是最糟的。
8873,迪卡龙之剑,它不能让你成神，也不能窃取敌人的力量。它只能砍下敌人的头。好吧，这并不是最糟的。
8874,迪卡龙之剑,它不能让你成神，也不能窃取敌人的力量。它只能砍下敌人的头。好吧，这并不是最糟的。
8875,迪卡龙之剑,它不能让你成神，也不能窃取敌人的力量。它只能砍下敌人的头。好吧，这并不是最糟的。
8876,迪卡龙之剑,它不能让你成神，也不能窃取敌人的力量。它只能砍下敌人的头。好吧，这并不是最糟的。
8877,迪卡龙之剑,它不能让你成神，也不能窃取敌人的力量。它只能砍下敌人的头。好吧，这并不是最糟的。
8887,白牙剑,传奇刺客卡尼·阿什所铸造的武器，来去无踪，见血封喉。也许这柄剑并不应该留在他手上...
8888,白牙剑,传奇刺客卡尼·阿什所铸造的武器，来去无踪，见血封喉。也许这柄剑并不应该留在他手上...
8889,白牙剑,传奇刺客卡尼·阿什所铸造的武器，来去无踪，见血封喉。也许这柄剑并不应该留在他手上...
8890,白牙剑,传奇刺客卡尼·阿什所铸造的武器，来去无踪，见血封喉。也许这柄剑并不应该留在他手上...
8896,佩里克里之剑,吞剑人佩里克里制造了这柄剑，用以保证他的喉咙滋润。不幸的是，他没有活到这柄剑派上用处的那一天。
8897,佩里克里之剑,吞剑人佩里克里制造了这柄剑，用以保证他的喉咙滋润。不幸的是，他没有活到这柄剑派上用处的那一天。
8898,佩里克里之剑,吞剑人佩里克里制造了这柄剑，用以保证他的喉咙滋润。不幸的是，他没有活到这柄剑派上用处的那一天。
8899,佩里克里之剑,吞剑人佩里克里制造了这柄剑，用以保证他的喉咙滋润。不幸的是，他没有活到这柄剑派上用处的那一天。
8900,佩里克里之剑,吞剑人佩里克里制造了这柄剑，用以保证他的喉咙滋润。不幸的是，他没有活到这柄剑派上用处的那一天。
8901,佩里克里之剑,吞剑人佩里克里制造了这柄剑，用以保证他的喉咙滋润。不幸的是，他没有活到这柄剑派上用处的那一天。
8902,佩里克里之剑,吞剑人佩里克里制造了这柄剑，用以保证他的喉咙滋润。不幸的是，他没有活到这柄剑派上用处的那一天。
8903,佩里克里之剑,吞剑人佩里克里制造了这柄剑，用以保证他的喉咙滋润。不幸的是，他没有活到这柄剑派上用处的那一天。
8904,佩里克里之剑,吞剑人佩里克里制造了这柄剑，用以保证他的喉咙滋润。不幸的是，他没有活到这柄剑派上用处的那一天。
8905,芬里斯巨剑,强有力的宝剑，造型奇特。
8906,芬里斯巨剑,强有力的宝剑，造型奇特。
8907,芬里斯巨剑,强有力的宝剑，造型奇特。
8908,启蒙战斧,斧子上刻着阿玛克纳的基本信条。克劳斯·安西佩迪认为应该为呆狗们带去文明。简直是浪费时间！他最后把自己的命也搭进去了。
8909,启蒙战斧,斧子上刻着阿玛克纳的基本信条。克劳斯·安西佩迪认为应该为呆狗们带去文明。简直是浪费时间！他最后把自己的命也搭进去了。
8910,启蒙战斧,斧子上刻着阿玛克纳的基本信条。克劳斯·安西佩迪认为应该为呆狗们带去文明。简直是浪费时间！他最后把自己的命也搭进去了。
8911,剃须斧,曾经属于一位宝藏猎人。你得注意使用时不能拿反了。
8912,剃须斧,曾经属于一位宝藏猎人。你得注意使用时不能拿反了。
8913,剃须斧,曾经属于一位宝藏猎人。你得注意使用时不能拿反了。
8914,菜刀,很明显，大妈图巴曾经用它剁羊肉，榨取肉汁。
8915,菜刀,很明显，大妈图巴曾经用它剁羊肉，榨取肉汁。
8916,菜刀,很明显，大妈图巴曾经用它剁羊肉，榨取肉汁。
8917,菜刀,很明显，大妈图巴曾经用它剁羊肉，榨取肉汁。
8918,菜刀,很明显，大妈图巴曾经用它剁羊肉，榨取肉汁。
8919,菜刀,很明显，大妈图巴曾经用它剁羊肉，榨取肉汁。
8920,菜刀,很明显，大妈图巴曾经用它剁羊肉，榨取肉汁。
8921,菜刀,很明显，大妈图巴曾经用它剁羊肉，榨取肉汁。
8922,菜刀,很明显，大妈图巴曾经用它剁羊肉，榨取肉汁。
8935,吹风锤,发出的烦人声音足够把你的敌人逼疯！你也一样...
8936,吹风锤,发出的烦人声音足够把你的敌人逼疯！你也一样...
8937,吹风锤,发出的烦人声音足够把你的敌人逼疯！你也一样...
8938,臼齿锤,由绵球犄角、臼齿以及一些毛皮制成。既能割草，也能收割头颅。
8939,臼齿锤,由绵球犄角、臼齿以及一些毛皮制成。既能割草，也能收割头颅。
8940,臼齿锤,由绵球犄角、臼齿以及一些毛皮制成。既能割草，也能收割头颅。
8941,战斗钉锤,完全不能用来敲钉子。幸运的是，你只需要想办法往敌人的嘴上敲钉子就可以了。
8942,战斗钉锤,完全不能用来敲钉子。幸运的是，你只需要想办法往敌人的嘴上敲钉子就可以了。
8943,战斗钉锤,完全不能用来敲钉子。幸运的是，你只需要想办法往敌人的嘴上敲钉子就可以了。
8944,战斗钉锤,完全不能用来敲钉子。幸运的是，你只需要想办法往敌人的嘴上敲钉子就可以了。
8945,战斗钉锤,完全不能用来敲钉子。幸运的是，你只需要想办法往敌人的嘴上敲钉子就可以了。
8946,战斗钉锤,完全不能用来敲钉子。幸运的是，你只需要想办法往敌人的嘴上敲钉子就可以了。
8947,战斗钉锤,完全不能用来敲钉子。幸运的是，你只需要想办法往敌人的嘴上敲钉子就可以了。
8948,战斗钉锤,完全不能用来敲钉子。幸运的是，你只需要想办法往敌人的嘴上敲钉子就可以了。
8949,战斗钉锤,完全不能用来敲钉子。幸运的是，你只需要想办法往敌人的嘴上敲钉子就可以了。
8950,魔族铲,农夫们的最爱，尤其是种土豆的。现在没有人可以阻止你种土豆了！
8951,魔族铲,农夫们的最爱，尤其是种土豆的。现在没有人可以阻止你种土豆了！
8952,魔族铲,农夫们的最爱，尤其是种土豆的。现在没有人可以阻止你种土豆了！
8953,松露铲,能让周围的人群大笑。笑你，不是和你一起笑。
8954,松露铲,能让周围的人群大笑。笑你，不是和你一起笑。
8955,松露铲,能让周围的人群大笑。笑你，不是和你一起笑。
8962,机械铲,相信简约即完美的人会爱上这把铲子。你只需要轻按上面的按钮，它就会自动工作。糟糕的是，还没有人找到那个按钮。
8963,机械铲,相信简约即完美的人会爱上这把铲子。你只需要轻按上面的按钮，它就会自动工作。糟糕的是，还没有人找到那个按钮。
8964,机械铲,相信简约即完美的人会爱上这把铲子。你只需要轻按上面的按钮，它就会自动工作。糟糕的是，还没有人找到那个按钮。
8965,机械铲,相信简约即完美的人会爱上这把铲子。你只需要轻按上面的按钮，它就会自动工作。糟糕的是，还没有人找到那个按钮。
8966,机械铲,相信简约即完美的人会爱上这把铲子。你只需要轻按上面的按钮，它就会自动工作。糟糕的是，还没有人找到那个按钮。
8967,机械铲,相信简约即完美的人会爱上这把铲子。你只需要轻按上面的按钮，它就会自动工作。糟糕的是，还没有人找到那个按钮。
8968,机械铲,相信简约即完美的人会爱上这把铲子。你只需要轻按上面的按钮，它就会自动工作。糟糕的是，还没有人找到那个按钮。
8969,机械铲,相信简约即完美的人会爱上这把铲子。你只需要轻按上面的按钮，它就会自动工作。糟糕的是，还没有人找到那个按钮。
8970,机械铲,相信简约即完美的人会爱上这把铲子。你只需要轻按上面的按钮，它就会自动工作。糟糕的是，还没有人找到那个按钮。
9011,恒久指环,轮廓硬朗的钻戒。毫无疑问，敌人的注意力会被你吸引过来...
9012,恒久指环,轮廓硬朗的钻戒。毫无疑问，敌人的注意力会被你吸引过来...
9013,恒久指环,轮廓硬朗的钻戒。毫无疑问，敌人的注意力会被你吸引过来...
9016,田园指环,啊啊啊！你最终还是决定把戒指还给他！
9017,田园指环,啊啊啊！你最终还是决定把戒指还给他！
9018,田园指环,啊啊啊！你最终还是决定把戒指还给他！
9019,田园指环,啊啊啊！你最终还是决定把戒指还给他！
9025,赤裸指环,见鬼...一枚光光的戒指！
9026,赤裸指环,见鬼...一枚光光的戒指！
9027,赤裸指环,见鬼...一枚光光的戒指！
9028,赤裸指环,见鬼...一枚光光的戒指！
9052,Nozokomial,
9053,Nozokomial,
9054,Nozokomial,
9055,Nozokomial,
9056,Nozokomial,
9057,Nozokomial,
9071,烤肉护符,贪婪的冒险者争先恐后地来争抢这种美食。
9072,烤肉护符,贪婪的冒险者争先恐后地来争抢这种美食。
9077,润喉项链,实际上只是一块糖果。在你把它塞进嘴巴之前，你要知道它曾经被共计36代女兽人的胳肢窝蹂躏过。
9078,润喉项链,实际上只是一块糖果。在你把它塞进嘴巴之前，你要知道它曾经被共计36代女兽人的胳肢窝蹂躏过。
9079,润喉项链,实际上只是一块糖果。在你把它塞进嘴巴之前，你要知道它曾经被共计36代女兽人的胳肢窝蹂躏过。
9080,Sandhi Amulet,This watch seems to have got clogged up with the sands of time. Even broken, it's still terrifyingly powerful!
9081,Sandhi Amulet,This watch seems to have got clogged up with the sands of time. Even broken, it's still terrifyingly powerful!
9082,Sandhi Amulet,This watch seems to have got clogged up with the sands of time. Even broken, it's still terrifyingly powerful!
9083,Sandhi Amulet,This watch seems to have got clogged up with the sands of time. Even broken, it's still terrifyingly powerful!
9098,Renovamulet,This amulet will give all your mechanical inventions the revamp they need!
9099,Renovamulet,This amulet will give all your mechanical inventions the revamp they need!
9100,Renovamulet,This amulet will give all your mechanical inventions the revamp they need!
9101,Renovamulet,This amulet will give all your mechanical inventions the revamp they need!
9109,正宗波维瑟轻靴,这双靴子（或者说靴子的臭气）制造时曾受过一位知名模特的启发。穿上之后你会觉得对自己充满自信，比以前动作更快，也更坚强。
9110,正宗波维瑟轻靴,这双靴子（或者说靴子的臭气）制造时曾受过一位知名模特的启发。穿上之后你会觉得对自己充满自信，比以前动作更快，也更坚强。
9111,正宗波维瑟轻靴,这双靴子（或者说靴子的臭气）制造时曾受过一位知名模特的启发。穿上之后你会觉得对自己充满自信，比以前动作更快，也更坚强。
9136,卡普奇诺披风,制造这件披风只有一个目的：它必须连着数天都能让主人清醒着。
9137,卡普奇诺披风,制造这件披风只有一个目的：它必须连着数天都能让主人清醒着。
9138,卡普奇诺披风,制造这件披风只有一个目的：它必须连着数天都能让主人清醒着。
